Instance;Time;Solution
30;300.0284538269043;[[37, 39], [3, 3, 35, 36], [3, 4, 19, 1], [3, 5, 23, 6], [3, 6, 1, 23], [3, 7, 1, 29], [3, 8, 1, 2], [3, 9, 16, 2], [3, 11, 16, 29], [3, 12, 28, 28], [3, 13, 1, 10], [3, 14, 31, 26], [3, 17, 28, 11], [3, 18, 16, 11], [3, 21, 31, 4], [4, 3, 22, 1], [4, 4, 34, 32], [4, 5, 24, 11], [4, 6, 34, 4], [4, 10, 19, 5], [4, 22, 34, 10], [4, 24, 19, 16], [5, 3, 31, 1], [5, 4, 23, 16], [5, 6, 23, 20], [5, 10, 26, 1], [5, 14, 23, 26], [12, 37, 4, 1]]
31;2.9920196533203125;[[38, 38], [3, 3, 32, 36], [3, 4, 32, 6], [3, 5, 32, 1], [3, 6, 5, 1], [3, 7, 32, 10], [3, 8, 32, 17], [3, 9, 5, 7], [3, 10, 1, 16], [3, 11, 32, 25], [3, 13, 1, 26], [4, 3, 1, 13], [4, 5, 35, 18], [4, 6, 35, 12], [4, 8, 4, 31], [4, 11, 35, 1], [4, 12, 1, 1], [4, 15, 4, 16], [4, 16, 35, 23], [24, 38, 8, 1]]
32;300.04401779174805;[[39, 41], [3, 3, 31, 30], [3, 4, 23, 1], [3, 5, 28, 26], [3, 6, 20, 1], [3, 7, 25, 27], [3, 8, 20, 7], [3, 9, 16, 33], [3, 10, 25, 17], [3, 11, 28, 31], [3, 15, 28, 11], [4, 3, 31, 11], [4, 4, 36, 33], [4, 5, 26, 1], [4, 6, 31, 36], [4, 8, 35, 19], [4, 9, 19, 32], [4, 12, 16, 3], [4, 15, 21, 17], [4, 16, 31, 14], [5, 3, 31, 33], [5, 4, 16, 15], [5, 5, 35, 37], [5, 6, 35, 27], [5, 8, 23, 34], [5, 10, 30, 1], [5, 11, 23, 6], [5, 13, 16, 19], [5, 18, 35, 1], [15, 39, 1, 1]]
33;3.762601852416992;[[40, 40], [3, 3, 38, 38], [3, 4, 1, 1], [3, 5, 38, 33], [3, 6, 38, 1], [3, 7, 6, 17], [3, 8, 6, 24], [3, 9, 6, 32], [3, 10, 38, 23], [3, 12, 6, 5], [3, 16, 38, 7], [3, 40, 35, 1], [4, 4, 31, 37], [4, 14, 31, 1], [4, 22, 31, 15], [5, 3, 1, 26], [5, 4, 4, 1], [5, 8, 1, 5], [5, 12, 1, 29], [5, 13, 1, 13], [22, 40, 9, 1]]
34;300.01966667175293;[[15, 41], [3, 11, 1, 31], [3, 13, 7, 1], [2, 9, 14, 19], [2, 7, 3, 24], [3, 9, 7, 33], [3, 7, 4, 33], [2, 11, 1, 20], [2, 13, 1, 1], [4, 11, 10, 8], [4, 13, 3, 1], [5, 3, 5, 27], [2, 11, 14, 7], [2, 2, 5, 40], [3, 11, 10, 31], [3, 2, 13, 40], [4, 5, 1, 14], [4, 6, 10, 1], [2, 12, 14, 28], [2, 1, 1, 19], [5, 3, 5, 30], [5, 13, 5, 14], [4, 12, 10, 19], [4, 1, 10, 7], [2, 5, 3, 19], [2, 6, 14, 1]]
35;90.70548820495605;[[15, 40], [2, 11, 14, 24], [3, 2, 1, 11], [7, 10, 9, 14], [4, 8, 1, 13], [5, 9, 9, 32], [2, 7, 12, 3], [1, 4, 3, 7], [1, 6, 4, 7], [5, 4, 9, 10], [3, 8, 9, 1], [3, 1, 9, 9], [5, 5, 9, 24], [1, 3, 13, 29], [4, 12, 1, 29], [2, 6, 14, 35], [4, 2, 12, 1], [4, 11, 5, 30], [2, 10, 1, 1], [2, 3, 5, 27], [2, 11, 14, 3], [4, 3, 9, 29], [4, 26, 5, 1], [4, 8, 1, 21], [2, 3, 7, 27], [2, 6, 3, 1]]
36;17.46504783630371;[[15, 40], [7, 12, 5, 1], [7, 7, 7, 13], [1, 7, 4, 29], [1, 5, 1, 1], [2, 3, 12, 10], [2, 6, 2, 6], [2, 7, 14, 13], [2, 5, 12, 5], [1, 3, 4, 6], [1, 6, 1, 6], [6, 12, 10, 20], [6, 9, 10, 32], [2, 12, 5, 29], [2, 7, 14, 1], [3, 10, 1, 12], [1, 4, 4, 9], [1, 5, 4, 36], [3, 16, 7, 20], [3, 5, 2, 1], [2, 4, 12, 1], [2, 5, 14, 8], [3, 10, 1, 31], [3, 9, 1, 22], [3, 16, 4, 13], [3, 5, 7, 36]]
37;300.06904792785645;[[30, 62], [5, 7, 23, 9], [5, 14, 22, 30], [8, 14, 1, 1], [8, 4, 20, 5], [13, 21, 1, 15], [11, 7, 4, 36], [11, 14, 9, 1], [5, 14, 22, 16], [5, 4, 1, 59], [3, 18, 14, 15], [3, 21, 1, 38], [11, 17, 6, 46], [11, 4, 20, 1], [4, 7, 27, 56], [4, 5, 27, 16], [7, 6, 15, 39], [5, 18, 17, 45], [5, 3, 17, 36], [3, 7, 28, 9], [3, 5, 20, 9], [4, 18, 27, 21], [4, 3, 10, 43], [2, 12, 4, 47], [2, 6, 15, 33], [5, 18, 22, 44], [5, 21, 17, 15], [3, 17, 28, 39], [3, 4, 28, 5]]
38;300.033260345459;[[30, 62], [6, 18, 11, 41], [2, 12, 28, 34], [10, 7, 1, 45], [4, 23, 24, 29], [4, 1, 7, 44], [7, 7, 24, 22], [11, 4, 14, 59], [6, 5, 25, 58], [2, 7, 20, 6], [6, 11, 5, 52], [10, 19, 7, 22], [11, 5, 20, 1], [4, 2, 1, 1], [7, 5, 1, 3], [4, 2, 20, 22], [7, 12, 13, 1], [7, 13, 1, 8], [3, 6, 28, 46], [6, 10, 17, 49], [9, 16, 22, 6], [1, 4, 30, 34], [4, 10, 1, 53], [6, 24, 1, 21], [9, 9, 13, 13], [2, 1, 29, 57], [8, 5, 23, 52], [3, 5, 28, 29], [7, 25, 17, 24], [5, 21, 8, 1]]
39;300.0250549316406;[[30, 61], [9, 24, 1, 1], [9, 8, 4, 43], [9, 11, 7, 51], [9, 17, 1, 25], [4, 24, 13, 27], [4, 8, 24, 20], [1, 6, 16, 51], [1, 5, 4, 51], [4, 17, 10, 1], [3, 6, 4, 56], [3, 5, 16, 57], [12, 5, 19, 57], [12, 13, 17, 30], [14, 14, 14, 1], [2, 14, 29, 29], [2, 2, 29, 27], [8, 3, 20, 16], [8, 9, 10, 18], [12, 14, 19, 43], [12, 2, 17, 28], [6, 3, 14, 15], [6, 9, 18, 19], [2, 5, 5, 51], [2, 13, 17, 44], [3, 18, 1, 42], [3, 14, 28, 1], [3, 16, 10, 27], [3, 12, 28, 15]]
40;300.0646095275879;[[60, 101], [34, 6, 24, 8], [13, 3, 1, 1], [13, 5, 45, 97], [10, 12, 45, 84], [10, 12, 10, 46], [6, 7, 41, 14], [6, 15, 23, 41], [25, 7, 36, 41], [25, 15, 20, 75], [21, 12, 13, 15], [16, 7, 14, 1], [16, 5, 30, 1], [21, 3, 10, 99], [21, 5, 2, 41], [5, 7, 34, 14], [5, 5, 29, 41], [4, 1, 25, 56], [4, 10, 6, 59], [6, 13, 4, 46], [12, 13, 45, 28], [12, 9, 1, 13], [23, 6, 34, 21], [7, 3, 24, 95], [7, 5, 24, 90], [2, 1, 59, 48], [2, 10, 43, 51], [6, 6, 1, 96], [6, 5, 18, 90], [14, 7, 15, 59], [14, 6, 29, 51], [16, 3, 29, 48], [16, 5, 2, 8], [14, 6, 47, 14], [14, 5, 45, 48], [14, 13, 47, 53], [3, 2, 13, 13], [3, 7, 15, 83], [11, 2, 35, 6], [11, 7, 1, 34], [6, 7, 55, 86], [6, 6, 1, 89], [33, 14, 12, 27], [12, 4, 49, 1], [12, 3, 33, 99], [16, 18, 45, 66], [12, 3, 33, 93], [12, 18, 29, 57], [4, 4, 2, 22], [4, 3, 8, 4], [3, 1, 3, 26], [3, 2, 21, 57], [6, 9, 23, 66], [6, 9, 6, 25], [6, 1, 4, 7], [6, 2, 55, 84], [5, 7, 1, 27], [5, 18, 10, 58], [3, 9, 12, 76], [3, 9, 57, 20], [9, 18, 1, 71], [6, 5, 41, 61], [6, 2, 30, 46], [2, 12, 4, 59], [2, 9, 31, 93], [8, 3, 31, 90], [8, 9, 15, 66], [10, 9, 8, 90], [3, 5, 58, 36], [3, 2, 58, 34], [3, 18, 1, 53], [3, 7, 1, 46], [2, 3, 19, 12], [2, 9, 59, 93]]
