Instance;Time;Solution
20;300.0102882385254;[[27, 28], [3, 3, 22, 11], [3, 4, 9, 18], [5, 3, 12, 18], [6, 3, 22, 1], [3, 7, 1, 21], [8, 3, 1, 18], [9, 3, 1, 1], [10, 3, 4, 26], [11, 3, 14, 26], [12, 3, 10, 1], [19, 3, 1, 8], [3, 20, 25, 4], [21, 3, 1, 11], [3, 4, 25, 25], [4, 4, 17, 18], [6, 4, 19, 22], [4, 7, 21, 4], [4, 8, 21, 14], [14, 4, 4, 22], [19, 4, 1, 14], [20, 4, 1, 4]]
21;252.48680877685547;[[28, 28], [3, 3, 10, 1], [3, 4, 10, 20], [3, 5, 17, 19], [6, 3, 20, 26], [3, 7, 4, 1], [3, 8, 26, 21], [9, 3, 20, 18], [3, 10, 17, 9], [3, 11, 1, 18], [3, 16, 10, 4], [3, 17, 1, 1], [3, 21, 4, 8], [3, 23, 7, 1], [4, 3, 17, 1], [4, 4, 25, 1], [4, 5, 17, 4], [4, 8, 21, 1], [4, 13, 25, 5], [4, 23, 13, 1], [6, 5, 20, 21], [5, 9, 20, 9], [13, 5, 7, 24]]
22;300.01874923706055;[[29, 30], [3, 3, 21, 28], [4, 3, 10, 5], [5, 3, 13, 18], [3, 6, 27, 25], [3, 7, 10, 8], [8, 3, 13, 21], [3, 9, 10, 15], [3, 10, 18, 9], [3, 11, 27, 14], [3, 15, 21, 9], [3, 18, 24, 13], [20, 3, 1, 28], [4, 3, 6, 21], [4, 4, 14, 14], [5, 4, 19, 24], [6, 4, 24, 9], [7, 4, 18, 5], [4, 9, 14, 5], [15, 4, 10, 1], [18, 4, 1, 24], [4, 20, 6, 1], [4, 5, 1, 18], [5, 8, 25, 1], [5, 17, 1, 1]]
23;49.286081314086914;[[30, 30], [3, 3, 28, 1], [3, 4, 22, 17], [3, 5, 25, 26], [3, 6, 12, 12], [3, 7, 15, 10], [3, 8, 28, 23], [3, 9, 15, 1], [3, 10, 22, 21], [3, 11, 12, 1], [3, 13, 12, 18], [3, 14, 15, 17], [3, 16, 22, 1], [3, 19, 28, 4], [3, 25, 25, 1], [4, 3, 18, 1], [4, 4, 18, 27], [4, 6, 18, 4], [4, 8, 18, 10], [4, 9, 18, 18], [11, 30, 1, 1]]
24;20.358116149902344;[[31, 31], [3, 3, 29, 1], [4, 3, 25, 21], [3, 5, 1, 1], [3, 6, 1, 26], [3, 7, 29, 14], [3, 8, 1, 6], [3, 9, 4, 1], [3, 10, 29, 4], [3, 11, 29, 21], [3, 12, 1, 14], [3, 13, 26, 5], [3, 14, 22, 18], [3, 22, 4, 10], [3, 31, 7, 1], [4, 3, 25, 18], [7, 4, 22, 1], [4, 8, 25, 24], [4, 13, 22, 5], [12, 31, 10, 1]]
25;166.04859733581543;[[32, 32], [3, 3, 30, 12], [3, 4, 16, 4], [3, 5, 10, 28], [3, 6, 1, 5], [3, 7, 13, 4], [3, 8, 7, 25], [3, 9, 4, 24], [3, 10, 1, 23], [3, 11, 30, 1], [3, 12, 1, 11], [3, 13, 27, 1], [14, 3, 13, 1], [3, 15, 23, 18], [3, 18, 30, 15], [3, 22, 13, 11], [3, 23, 4, 1], [3, 24, 7, 1], [3, 25, 16, 8], [3, 27, 10, 1], [3, 4, 1, 1], [4, 4, 23, 10], [4, 5, 26, 28], [4, 6, 23, 4], [7, 4, 23, 14], [4, 10, 26, 18], [4, 11, 19, 22], [4, 18, 19, 4]]
26;48.20366096496582;[[33, 33], [3, 3, 27, 1], [4, 3, 30, 15], [5, 3, 18, 1], [3, 6, 14, 18], [3, 7, 27, 27], [3, 8, 27, 19], [3, 9, 11, 1], [3, 10, 14, 24], [3, 13, 17, 4], [3, 14, 14, 4], [3, 15, 27, 4], [3, 17, 17, 17], [3, 24, 11, 10], [3, 30, 20, 4], [3, 33, 8, 1], [4, 3, 14, 1], [4, 4, 30, 18], [4, 6, 23, 28], [4, 10, 23, 18], [4, 12, 30, 22], [4, 14, 30, 1], [4, 17, 23, 1], [7, 33, 1, 1]]
27;18.589111328125;[[34, 34], [3, 3, 16, 1], [4, 3, 31, 1], [5, 3, 26, 1], [3, 6, 26, 4], [3, 7, 16, 17], [3, 8, 32, 27], [3, 9, 32, 18], [3, 10, 29, 4], [3, 11, 16, 24], [3, 12, 19, 23], [3, 13, 16, 4], [3, 14, 32, 4], [3, 21, 29, 14], [3, 22, 19, 1], [3, 25, 26, 10], [3, 34, 1, 1], [4, 4, 22, 15], [4, 5, 22, 19], [4, 11, 22, 24], [4, 14, 22, 1], [12, 34, 4, 1]]
28;103.90209007263184;[[35, 35], [3, 3, 26, 9], [3, 4, 26, 5], [3, 5, 33, 1], [3, 6, 1, 1], [3, 7, 1, 7], [3, 8, 33, 25], [3, 9, 26, 12], [10, 3, 22, 33], [3, 12, 26, 21], [3, 19, 33, 6], [3, 22, 1, 14], [4, 3, 32, 33], [4, 4, 4, 32], [4, 5, 22, 11], [4, 6, 22, 5], [7, 4, 22, 1], [4, 8, 4, 1], [4, 12, 29, 1], [4, 17, 22, 16], [4, 20, 29, 13], [4, 23, 4, 9], [14, 35, 8, 1]]
29;6.928792953491211;[[36, 36], [3, 3, 34, 12], [4, 3, 23, 1], [3, 5, 34, 7], [6, 3, 31, 4], [3, 7, 34, 15], [3, 8, 23, 29], [3, 9, 23, 15], [10, 3, 27, 1], [3, 11, 23, 4], [3, 12, 1, 1], [3, 14, 26, 23], [3, 15, 34, 22], [3, 16, 31, 7], [3, 24, 1, 13], [3, 36, 20, 1], [4, 3, 4, 1], [4, 11, 4, 4], [4, 22, 4, 15], [3, 5, 23, 24], [5, 4, 26, 19], [5, 14, 29, 23], [5, 15, 26, 4], [12, 36, 8, 1]]
