Instance;Time;Solution
20;2.003286600112915;[[27, 27], [3, 3, 5, 25], [3, 4, 5, 21], [3, 5, 25, 23], [3, 6, 22, 22], [3, 7, 12, 21], [3, 8, 15, 20], [3, 9, 1, 1], [3, 10, 25, 1], [3, 11, 1, 10], [3, 12, 25, 11], [3, 19, 15, 1], [3, 20, 12, 1], [3, 21, 18, 1], [4, 3, 1, 25], [4, 4, 1, 21], [4, 6, 18, 22], [4, 7, 21, 15], [4, 8, 8, 20], [4, 14, 21, 1], [4, 19, 8, 1], [4, 20, 4, 1]]
21;4.045888185501099;[[28, 28], [3, 3, 20, 1], [3, 4, 23, 1], [3, 5, 5, 24], [3, 6, 20, 14], [3, 7, 17, 22], [3, 8, 23, 5], [3, 9, 20, 20], [3, 10, 20, 4], [3, 11, 26, 18], [3, 16, 23, 13], [3, 17, 26, 1], [3, 21, 17, 1], [3, 23, 5, 1], [4, 3, 1, 26], [4, 4, 1, 14], [4, 5, 13, 24], [4, 8, 1, 18], [4, 13, 1, 1], [4, 23, 13, 1], [5, 6, 8, 1], [5, 9, 8, 20], [5, 13, 8, 7]]
22;265.26633405685425;[[29, 29], [3, 3, 27, 6], [3, 4, 9, 19], [3, 5, 27, 1], [3, 6, 27, 9], [3, 7, 9, 23], [3, 8, 24, 1], [3, 9, 17, 21], [3, 10, 24, 20], [3, 11, 24, 9], [3, 15, 27, 15], [3, 18, 5, 1], [3, 20, 17, 1], [4, 3, 20, 23], [4, 4, 20, 26], [4, 5, 5, 19], [4, 6, 5, 24], [4, 7, 20, 1], [4, 9, 1, 1], [4, 15, 20, 8], [4, 18, 8, 1], [4, 20, 1, 10], [5, 4, 12, 1], [5, 8, 12, 22], [5, 17, 12, 5]]
23;2.184494733810425;[[30, 30], [3, 3, 1, 28], [3, 4, 28, 27], [3, 5, 7, 1], [3, 6, 4, 14], [3, 7, 21, 15], [3, 8, 1, 1], [3, 9, 21, 22], [3, 10, 24, 1], [3, 11, 4, 20], [3, 13, 4, 1], [3, 14, 21, 1], [3, 16, 24, 11], [3, 19, 1, 9], [3, 25, 7, 6], [4, 3, 27, 24], [4, 4, 24, 27], [4, 6, 27, 1], [4, 8, 27, 16], [4, 9, 27, 7], [11, 30, 10, 1]]
24;1.3145461082458496;[[31, 31], [3, 3, 22, 14], [3, 4, 26, 17], [3, 5, 4, 1], [3, 6, 22, 8], [3, 7, 22, 1], [3, 8, 1, 1], [3, 9, 7, 1], [3, 10, 1, 9], [3, 11, 26, 21], [3, 12, 4, 20], [3, 13, 1, 19], [3, 14, 4, 6], [3, 22, 7, 10], [3, 31, 29, 1], [4, 3, 25, 1], [4, 7, 22, 17], [4, 8, 22, 24], [4, 13, 25, 4], [12, 31, 10, 1]]
25;16.088141202926636;[[32, 32], [3, 3, 10, 30], [3, 4, 4, 1], [3, 5, 13, 28], [3, 6, 10, 1], [3, 7, 7, 1], [3, 8, 1, 1], [3, 9, 23, 1], [3, 10, 16, 1], [3, 11, 19, 22], [3, 12, 23, 10], [3, 13, 4, 20], [3, 14, 30, 1], [3, 15, 4, 5], [3, 18, 30, 15], [3, 22, 16, 11], [3, 23, 10, 7], [3, 24, 1, 9], [3, 25, 7, 8], [3, 27, 13, 1], [4, 3, 26, 1], [4, 4, 19, 11], [4, 5, 26, 4], [4, 6, 26, 9], [4, 7, 19, 15], [4, 10, 19, 1], [4, 11, 22, 22], [4, 18, 26, 15]]
26;2.784855604171753;[[33, 33], [3, 3, 22, 31], [3, 4, 25, 30], [3, 5, 28, 29], [3, 6, 1, 11], [3, 7, 25, 1], [3, 8, 25, 8], [3, 9, 31, 1], [3, 10, 1, 1], [3, 13, 28, 16], [3, 14, 25, 16], [3, 15, 28, 1], [3, 17, 1, 17], [3, 24, 31, 10], [3, 30, 22, 1], [3, 33, 4, 1], [4, 3, 7, 1], [4, 4, 7, 4], [4, 6, 18, 28], [4, 10, 18, 1], [4, 12, 7, 8], [4, 14, 7, 20], [4, 17, 18, 11], [7, 33, 11, 1]]
27;2.0997824668884277;[[34, 34], [3, 3, 29, 1], [3, 4, 26, 31], [3, 5, 26, 15], [3, 6, 29, 4], [3, 7, 23, 9], [3, 8, 23, 1], [3, 9, 23, 26], [3, 10, 23, 16], [3, 11, 26, 20], [3, 12, 8, 23], [3, 13, 5, 22], [3, 14, 26, 1], [3, 21, 5, 1], [3, 22, 8, 1], [3, 25, 29, 10], [3, 34, 32, 1], [4, 4, 1, 31], [4, 5, 1, 12], [4, 11, 1, 1], [4, 14, 1, 17], [12, 34, 11, 1]]
28;1.880340576171875;[[35, 35], [3, 3, 8, 33], [3, 4, 33, 1], [3, 5, 8, 11], [3, 6, 1, 23], [3, 7, 1, 29], [3, 8, 8, 16], [3, 9, 8, 24], [3, 10, 4, 1], [3, 12, 33, 24], [3, 19, 33, 5], [3, 22, 1, 1], [4, 3, 7, 8], [4, 4, 29, 32], [4, 5, 4, 31], [4, 6, 29, 1], [4, 7, 7, 1], [4, 8, 29, 24], [4, 12, 25, 24], [4, 17, 29, 7], [4, 20, 4, 11], [4, 23, 25, 1], [14, 35, 11, 1]]
29;2.2438783645629883;[[36, 36], [3, 3, 23, 1], [3, 4, 16, 1], [3, 5, 26, 17], [3, 6, 26, 11], [3, 7, 23, 30], [3, 8, 16, 29], [3, 9, 13, 1], [3, 10, 26, 1], [3, 11, 13, 10], [3, 12, 23, 4], [3, 14, 23, 16], [3, 15, 26, 22], [3, 16, 13, 21], [3, 24, 16, 5], [3, 36, 34, 1], [4, 3, 19, 34], [4, 11, 19, 1], [4, 22, 19, 12], [5, 3, 29, 34], [5, 4, 29, 30], [5, 14, 29, 1], [5, 15, 29, 15], [12, 36, 1, 1]]
